ID,Default
481276,0
515674,0
449531,0
571382,1
464274,1
586266,0
468401,1
557577,0
572386,1
585287,0
421816,0
565576,1
554087,0
574738,0
528685,1
485801,0
485432,0
389402,0
479557,1
553086,0
418002,0
445870,0
471800,0
393764,0
403907,0
390863,0
479324,0
544244,0
586581,1
462617,0
482566,1
439169,0
478683,1
404314,0
501623,0
545334,1
500105,0
480714,1
499385,1
551464,0
519199,0
587299,0
395964,0
479098,1
399255,1
554108,1
567629,0
552371,0
539254,0
431376,1
506594,1
532640,0
475635,0
401624,0
462004,0
399555,0
534008,0
582272,0
578197,0
498029,1
494874,1
392419,0
455077,0
539538,0
478707,0
483514,1
475979,0
411624,0
550756,0
585691,0
479477,1
389209,0
525831,0
522970,1
437819,1
518704,0
392872,0
419720,0
432590,0
588604,0
532206,1
504175,0
446931,0
562458,0
558241,0
443128,1
475468,1
508178,0
423672,0
470959,0
507793,0
451037,0
451630,1
537709,0
503858,0
415891,0
422916,0
454506,0
509788,0
531126,0
420356,0
410723,0
504503,1
461868,0
574840,1
491067,0
506562,0
555823,0
584281,0
516707,1
418706,0
508798,0
548799,0
550245,0
504939,1
439829,1
429165,0
404577,0
416252,0
416568,1
533947,0
415267,0
525580,1
525604,0
529229,0
540446,0
422871,0
452297,1
549437,0
562289,0
431042,1
399815,0
470426,1
560244,0
434846,1
497126,1
555721,0
413746,0
446326,1
500598,0
451133,0
564520,1
529811,1
549782,0
473247,0
456200,0
542794,0
460868,1
479945,0
457207,0
388891,0
540395,0
502925,1
422464,0
547823,1
394226,0
505945,0
479409,0
424998,0
541369,0
454807,1
400850,0
489778,0
525532,1
394010,1
538605,0
501122,0
430784,0
560208,0
399230,1
482079,0
396660,0
576462,0
408244,1
498321,1
541854,1
560999,1
499374,1
470257,0
426280,0
453224,0
506538,0
403920,0
480578,1
524333,0
412751,0
568574,1
397883,0
445679,1
492068,0
431531,0
575879,0
544199,0
490434,0
540735,0
416594,1
388042,0
419519,0
536735,0
543242,0
588995,0
414010,0
555421,0
474690,0
534492,0
485705,0
430089,0
408699,0
519577,0
413954,0
438457,0
410135,0
405522,0
469417,0
502567,0
583206,1
479624,0
394839,1
576958,1
442632,0
578300,0
434439,0
461821,0
471685,1
443682,0
388522,0
570186,0
485702,1
587238,0
507067,0
500383,0
566818,0
403186,0
445184,0
536535,0
533601,1
554831,0
484423,1
413540,1
490050,0
557327,0
405140,1
565464,1
459279,0
425417,0
505844,1
479995,0
566653,0
520355,0
564060,0
561680,1
440286,1
448218,0
463069,0
417754,0
541411,0
477008,1
498540,0
580376,0
447800,0
390803,0
433116,0
526287,0
466510,1
399980,0
409633,0
555035,0
581322,0
475837,1
442097,0
488525,0
571361,0
497029,0
539278,1
539319,1
528319,0
581683,0
503504,1
392039,0
505749,1
391033,0
448868,0
560002,1
555761,0
508553,0
570524,0
496420,1
428123,0
463768,1
402223,0
438870,1
434750,1
550020,0
452903,0
476438,0
391508,0
538156,0
505547,1
578086,1
402936,1
422425,0
482026,0
543914,1
534743,0
529948,0
463757,0
582372,0
406714,0
464021,1
543077,0
546581,0
423554,0
541301,0
446499,0
531707,1
404546,0
439279,0
387941,1
416037,1
522794,1
526610,0
445970,0
472634,0
540076,1
582567,1
419512,0
483802,0
462047,0
529549,0
523628,1
441003,0
439953,0
568608,0
578116,0
421866,1
495875,0
579085,1
466038,1
587437,1
499479,0
447415,0
507030,0
476499,1
432623,0
461051,0
468327,0
462717,0
427002,0
426491,0
577442,0
447942,0
561227,0
494534,0
420165,0
555226,0
551845,0
525786,1
389504,0
583106,0
518671,0
567222,0
539530,0
489980,0
526722,0
506637,1
577398,0
495685,0
420879,0
421128,0
500163,1
466840,1
503222,0
575450,0
469637,0
555581,0
528103,0
508778,0
562472,0
395942,0
581225,0
429642,1
497696,0
462949,1
392557,0
461304,0
551044,0
567665,0
587361,0
535856,1
533895,0
551384,0
417871,1
420582,0
516795,0
453753,0
409699,0
579918,0
511929,0
576308,1
549307,0
537999,0
489494,0
465897,0
500434,0
432965,0
423239,0
431978,1
423062,0
502202,1
564069,0
485963,0
432596,0
473773,0
470924,1
462625,0
459674,0
564757,0
586742,0
587086,0
492659,0
513363,1
577922,1
530876,0
524224,0
590031,0
490462,0
478046,1
396794,0
553418,1
550589,0
571622,0
539785,0
508409,1
523063,1
529889,0
499000,1
521406,0
473706,0
507584,0
454504,0
529861,0
552667,0
468853,1
503613,1
557942,0
569879,0
490159,0
477328,0
572995,0
420352,0
417982,0
437119,0
565140,0
474328,1
403319,0
452302,0
539801,1
458531,0
478921,0
561176,0
398560,0
534630,0
528638,1
435408,0
574711,0
395077,0
496181,0
495226,0
420275,0
530211,0
529679,0
441572,0
567579,0
456627,0
586744,0
537124,1
440476,0
569479,1
462039,0
483442,0
503049,0
529824,0
479260,0
558074,1
431707,0
445601,1
402355,0
484525,0
558416,0
427250,0
442860,0
440730,0
393134,1
389594,1
511409,1
414693,0
442077,1
433942,1
418544,0
433143,0
488599,1
514181,0
536409,1
588139,0
395871,0
552191,1
526735,0
411671,0
480548,1
523028,0
411985,1
552826,1
445758,0
482141,0
390752,0
469726,0
512736,1
558011,0
408015,0
572101,1
543377,1
498225,0
538690,1
524637,0
540408,1
420702,0
510930,0
448941,0
447289,0
558142,0
432062,0
521915,0
556355,1
453330,0
475053,0
560532,0
529366,0
520104,0
494564,1
430917,1
463747,1
454240,0
400762,0
501513,1
436109,0
466014,0
519354,0
529187,0
473964,0
539135,0
499085,0
486345,0
469521,1
484969,1
429965,0
563261,0
531200,0
536227,1
478762,1
421043,0
422998,0
387786,0
468109,0
524776,1
542841,1
423527,0
535684,1
557132,0
462250,1
445985,0
412390,0
420237,0
567942,1
580849,1
583439,0
450994,0
550783,0
405075,0
468284,0
580392,0
471435,0
576795,1
533650,1
580314,1
558320,1
468486,1
577991,0
446381,1
440630,0
512727,0
477034,0
450093,0
539676,1
488279,0
417480,1
500955,0
537333,0
571468,1
532784,0
554079,0
460537,0
401604,0
419227,0
486918,0
457248,0
443934,1
560194,0
520438,0
485299,1
496331,0
460669,0
584949,0
461917,1
569734,1
543902,0
411913,0
449130,0
474917,0
425526,1
525717,1
505422,0
445524,0
460206,0
517979,0
505264,0
511796,1
414194,0
436298,1
397386,0
563628,0
475110,0
417733,0
558158,0
535828,1
515112,1
562719,1
563922,0
473638,0
417677,1
494189,1
511032,0
397360,1
484139,0
504946,0
445424,0
397838,1
489501,0
443729,0
562426,1
491068,0
438664,0
577081,0
475445,0
429249,0
577509,1
589691,1
501853,0
483226,0
469958,1
398595,1
561351,0
559238,0
529498,0
554585,0
555043,0
395019,1
525010,0
482388,0
416121,1
439653,0
392802,1
542633,1
432219,0
482162,0
442158,1
546778,1
474430,0
577200,0
405197,0
530898,0
549538,0
460885,0
435472,0
456640,0
411906,1
511154,0
398128,1
553029,0
488959,1
480815,0
400775,1
419813,0
566704,0
434740,0
451883,0
492415,0
407326,0
488260,0
519395,0
564768,0
520591,0
523573,1
392018,0
452144,0
577826,0
527593,0
585201,0
453800,0
579900,0
487723,0
453626,0
411615,1
459649,0
502754,0
535427,0
456577,0
581185,0
542284,1
527482,0
401235,0
436677,0
532952,0
478378,0
500258,0
537957,0
542692,0
527611,1
488766,0
544230,1
548891,0
455558,0
405924,0
428651,0
571900,0
478301,0
409708,1
517167,1
465707,0
522473,1
419332,0
430284,1
417286,0
563463,0
573053,0
390557,0
406737,0
570855,1
437135,0
429424,0
586324,1
537145,0
440724,1
388562,0
541644,1
486071,0
416048,0
451628,0
410610,0
571313,0
431247,0
545002,0
396784,0
463156,0
586545,1
589643,0
467039,0
535805,1
407393,0
408585,1
504074,0
423924,0
470977,0
421950,1
431451,1
442281,1
521261,0
437090,1
490557,1
508166,0
423220,1
551104,0
433065,0
438177,0
414825,1
482991,0
475820,1
420860,1
467053,0
391652,0
390788,0
423401,0
463494,1
522354,1
461241,0
515274,0
543484,0
446998,0
536516,0
564543,1
459811,0
437809,0
549116,0
393583,0
572376,0
412690,0
534473,0
453077,0
408037,0
468829,0
565555,0
570049,0
516653,0
573144,0
437109,0
433037,0
389255,0
548510,0
548607,0
446950,1
406529,0
481654,0
516945,1
520127,0
515119,0
573681,0
492293,0
543010,0
417681,1
481933,0
460869,0
393938,0
524753,0
570488,0
430806,1
405056,0
570771,0
410392,0
430043,0
566900,0
446462,0
518105,0
480922,1
493706,1
468687,1
409606,0
433549,0
417804,0
432839,0
557565,1
478883,0
579828,0
573467,1
420774,0
514755,0
585918,0
530643,0
445688,0
482781,0
460227,1
396293,1
463005,0
526754,1
402526,1
470073,1
513568,1
485779,0
579497,0
571745,0
507720,1
471401,0
525443,0
522974,0
510450,0
450466,0
434332,0
551613,0
524812,0
579702,0
561339,0
417158,1
578783,0
540816,0
588308,0
394058,1
481413,0
484048,1
455400,0
548622,0
399245,1
541348,0
431022,0
576856,1
496816,0
532535,0
540686,1
565477,1
519382,1
411570,0
412046,0
438990,0
509639,1
432761,0
480663,0
449075,0
525323,0
518130,0
467899,0
487244,0
549897,0
491775,0
395494,0
470764,0
415835,0
390409,1
488748,1
413576,0
491383,0
472303,0
399295,0
424901,0
467180,0
567204,0
400513,0
401846,0
482864,0
578325,0
507073,0
469119,0
556973,1
420219,1
559910,0
563145,1
457695,0
414772,0
567615,0
394518,0
505754,1
452385,0
481905,0
396650,1
477621,0
553442,1
474112,0
578979,1
570349,0
563996,0
474450,0
581729,1
561489,1
418824,0
485430,0
528232,0
431835,0
402717,0
446885,0
444546,0
478153,0
491786,1
579357,0
550385,0
424692,0
538743,0
467097,0
586932,0
543029,1
583613,0
404069,0
488890,1
437116,0
430250,0
517659,1
571642,1
568527,0
389640,0
442067,0
589502,1
462419,1
565489,1
529334,0
403590,0
579994,0
555602,0
477000,0
401491,0
509541,0
558901,0
394557,1
486250,0
548092,0
586069,0
511129,0
505918,1
501870,0
521389,0
394020,0
556032,1
494109,0
496396,0
557628,1
505229,0
516817,0
540415,0
557645,0
423912,1
541421,1
392441,1
499412,0
561595,1
395702,0
525713,0
582170,1
539386,0
464401,1
583741,0
451977,0
438523,1
471105,0
465774,0
529602,0
464608,1
565747,0
507482,0
426423,1
404333,1
439004,0
456314,1
494898,0
403425,0
511958,0
528053,0
552645,1
589579,1
562248,0
563441,1
426223,0
529795,0
555253,0
569389,1
575641,0
420730,0
523824,0
505104,1
582167,0
503656,1
407119,0
458317,0
515185,0
560907,0
580145,0
419572,0
411705,0
415597,0
403638,0
469994,1
551316,0
471351,0
568201,1
512608,1
468268,1
491203,0
503325,1
581486,0
483008,1
499134,0
416429,1
403343,0
427257,0
427954,0
459455,0
505973,1
490433,0
508775,0
569554,0
516211,0
527979,0
549861,0
440756,0
490842,0
543847,0
433185,0
430335,1
481038,0
429360,1
438224,0
569677,0
453509,0
574922,1
536201,1
389385,0
578582,0
557831,0
587347,0
551444,1
433138,0
482770,0
399681,0
443223,1
393605,0
537480,0
538178,1
571515,1
401397,0
557215,0
525017,0
411877,0
398122,0
483138,1
490266,0
427458,0
488319,0
418927,0
465910,0
394719,1
398551,1
497505,0
392468,0
519422,1
499661,0
549120,1
460453,0
526391,0
400146,0
452805,0
552770,0
406515,0
479229,0
471689,1
584759,0
438757,0
457023,0
453175,0
472691,1
537379,0
410805,0
414819,0
583609,0
533013,0
508750,0
492182,0
554479,1
532038,1
548779,0
532130,1
568492,1
468533,0
434158,0
472247,0
413418,0
478882,1
441495,0
408080,0
475763,1
469111,0
424116,0
418056,0
584419,0
576707,0
539905,1
468391,0
534155,1
575539,0
580758,0
429926,0
414129,0
567645,0
557004,0
442308,0
511430,1
412635,0
433103,1
552906,1
566969,0
565653,1
482082,0
534122,0
387880,0
474286,0
416792,1
389728,1
568430,0
415412,1
470561,1
390028,0
469926,1
406217,0
474544,1
434515,0
464881,1
427989,0
566842,0
553925,0
570688,0
425597,0
539870,1
440179,0
418401,0
444817,1
414350,1
467713,0
504211,1
550210,0
448021,1
427237,1
501382,1
544953,1
506586,1
472695,0
473557,0
461929,0
412727,0
406011,1
402703,0
581465,0
477833,0
493400,0
439971,1
419379,0
566686,0
547265,0
576819,0
550511,0
467100,0
388387,0
434392,1
586572,0
507003,1
450158,0
430067,0
464302,0
530512,0
510845,0
434546,0
509551,0
423471,0
515414,0
503889,0
392204,0
544216,0
397729,0
537847,0
510297,0
444102,1
528089,0
578182,1
467551,1
490319,1
439952,0
420732,0
434127,1
421705,0
532088,0
490822,0
518869,0
438752,0
516578,0
515603,0
408940,0
523626,0
401174,0
527913,0
535571,0
588373,0
585332,0
450659,0
395926,1
531615,0
552284,0
471278,0
508803,1
450415,0
552874,0
440157,0
519332,1
528969,0
563816,0
564607,1
502832,0
548901,0
563950,1
457533,0
553541,0
550608,0
432766,1
505237,1
542157,0
523004,1
455111,0
394644,0
486878,1
469984,0
533842,0
441115,1
565108,0
589348,0
466179,0
538510,0
490813,0
443469,0
499846,1
514840,0
477207,0
548205,0
404101,0
471164,0
497027,0
447489,0
520928,1
518921,0
481018,0
511975,0
447236,1
440430,0
416559,0
547478,0
442150,0
532636,0
425363,1
464095,0
443738,0
424725,0
522945,0
524612,0
441610,0
491341,1
415598,0
576058,0
507634,1
393714,0
468773,0
477344,0
461414,0
482838,1
424700,0
576330,0
533466,0
409362,0
533037,0
503578,1
400236,0
430871,1
441373,0
494813,0
398085,1
588244,0
429083,0
536801,0
519367,0
560871,0
443193,0
557689,0
545794,0
589894,0
538870,1
411160,1
538118,0
580213,0
511949,0
409359,1
440162,1
561313,1
458468,0
581481,0
515885,0
449059,1
514063,1
567723,0
407185,1
446340,0
438264,1
560081,0
557261,0
428070,0
573178,0
540682,0
418373,0
389568,0
497956,1
492556,0
396222,0
556300,0
446236,0
473409,0
460827,1
473010,0
408027,0
509821,1
488729,1
448480,1
544811,1
535231,0
455743,1
495750,0
410820,1
557971,1
430551,0
456427,0
549393,1
504522,0
529270,0
469840,0
576567,0
581254,0
585293,0
417635,1
544622,1
416800,0
537414,0
425765,0
526234,0
463274,0
519039,0
460079,0
578466,0
390673,1
536961,1
414260,0
458331,1
580677,0
420428,0
448219,0
505314,0
443187,0
557187,0
439261,0
531081,0
574720,1
406044,1
501145,0
418895,0
568298,0
541785,0
420785,1
450268,1
496637,1
396287,0
519883,0
580925,0
513827,0
424554,0
489729,0
550269,0
585486,0
477724,0
433507,0
576506,0
539458,0
538590,0
396522,0
430054,0
494342,1
394130,0
572366,0
406849,1
525157,1
543889,0
552813,0
493202,0
400122,1
566974,1
425454,0
485237,0
480898,1
495357,0
536856,1
399259,1
473394,0
551416,1
588789,0
410415,0
448709,0
491210,0
466647,0
445636,0
456417,0
539229,0
431118,0
409652,0
475350,0
446171,0
497392,1
585225,0
455947,0
502095,1
527516,0
558529,0
583087,1
407845,0
473380,0
503771,1
515135,0
513852,0
551758,0
502995,0
425578,0
565785,0
521430,0
579421,0
573506,1
431097,0
402508,0
468098,1
492291,0
502822,1
523204,0
448719,0
458821,0
407330,1
547330,0
415491,1
459227,0
453797,1
439969,0
448426,0
394031,1
522454,1
440035,0
412884,0
418238,0
482395,1
442823,0
533351,0
494035,1
444008,0
441583,0
412023,0
406107,1
557165,1
536974,1
579404,0
559015,0
457944,0
399139,0
412933,0
395200,1
477761,0
555660,0
553540,0
433483,0
520818,0
528948,0
535368,1
532486,0
387881,0
422813,0
566394,0
564925,0
506947,0
492982,0
523478,0
563936,0
450925,0
457337,1
471732,1
543491,1
480150,0
436271,0
572248,0
551161,0
466324,0
518287,0
520515,0
416073,0
486643,1
572421,0
519986,1
458043,0
520989,1
471359,0
504282,1
425449,0
559093,0
469011,1
479711,0
407320,1
423421,0
479032,1
544750,0
478037,1
567901,1
507728,1
565959,0
442073,0
465817,0
526839,1
540179,0
563138,1
414596,0
567610,1
437281,0
542337,0
443420,1
531324,0
469501,0
436215,1
496156,0
413679,0
476664,0
575746,0
478546,0
440166,0
533254,0
433238,0
585279,0
421127,0
512720,0
536055,0
439029,1
420593,0
447395,0
431126,1
539515,0
540064,1
523184,0
577315,1
436087,1
526615,0
404545,1
590042,0
587180,0
488374,0
409679,0
558115,0
566527,0
549369,0
587359,0
388165,1
435100,0
572516,0
416409,0
587302,0
545199,1
554654,0
573205,0
582540,0
587934,0
438221,1
468065,0
531907,0
590039,0
542760,1
585491,0
508144,1
495310,0
421364,0
578326,0
498497,0
443911,1
427888,1
467675,0
395443,0
419005,0
586432,1
472576,1
395398,0
546505,0
524996,1
530236,0
491658,1
581965,1
450026,0
393775,0
538379,1
471948,0
585875,0
434156,1
484821,0
456803,1
587656,0
566625,0
419602,0
512729,0
393602,0
585335,1
541242,1
535436,0
468974,0
552436,0
504233,0
563328,1
528672,0
574420,0
517955,1
546518,1
403843,0
538452,0
488004,0
392302,0
419108,0
519270,0
476008,0
573477,0
388611,0
545827,1
475299,0
448451,0
453960,0
578960,1
425358,0
545892,0
553961,1
407387,0
417606,0
463315,1
465623,0
406624,1
563518,0
465336,0
491060,0
497805,1
448899,0
506972,1
459533,0
445577,1
501359,0
584900,1
529205,0
454027,0
389060,0
431958,0
564320,0
477011,0
516778,1
482402,1
398190,0
453030,0
466587,0
456609,0
487039,1
548949,0
538433,1
470662,1
469772,0
427052,0
499314,1
392710,0
490067,0
514293,0
512582,0
395272,0
438110,0
563661,0
415137,0
474069,0
389449,0
560727,1
451954,0
450342,0
434454,1
428768,0
522997,1
443550,1
462001,0
395835,0
503627,1
536862,1
525100,0
399428,0
416934,0
502367,0
510887,1
547111,0
451065,1
490143,0
578733,0
396131,0
480902,0
422774,0
502445,0
411120,1
483391,0
457216,1
583279,0
500732,0
390726,0
425252,0
496959,1
447194,0
496034,0
543329,0
525672,0
412852,0
419869,1
502976,0
576024,0
549007,0
425199,0
583926,0
438753,1
550835,0
494843,1
516360,0
428711,1
475580,0
462049,0
435013,0
537284,0
574554,0
430577,1
423277,0
496654,1
541359,0
502171,0
484489,0
494008,1
503571,1
506095,0
521654,1
471527,0
423709,1
441538,0
490877,0
393433,0
532053,0
536042,0
566976,1
578812,1
499854,0
421907,0
445818,0
553416,0
534600,1
582135,0
501087,0
559201,1
442671,1
405069,0
579362,0
459019,1
530663,0
559736,0
574997,1
495526,0
440862,0
394785,0
513125,0
522356,0
445130,0
511615,0
430279,1
470374,0
518603,1
434705,0
450168,0
472061,0
391174,0
512126,1
477308,0
394794,0
454929,1
511049,0
575468,1
549475,0
470104,0
485015,0
547814,1
427356,0
428583,0
564868,0
429962,0
576074,0
455362,0
415255,1
587364,0
432276,0
408806,0
426531,0
419569,1
571908,0
479021,0
519200,0
542132,0
574891,1
423814,1
590176,0
514325,1
463400,1
488397,1
453531,0
407628,0
527048,1
444341,0
483824,0
441052,0
552219,1
418503,0
467951,0
548525,0
542800,1
412688,1
538030,0
555426,0
410434,0
449879,0
416478,1
473927,0
489587,1
526024,0
536621,0
507173,0
552127,1
460238,0
589123,0
544790,0
522556,0
476497,1
429090,1
486894,0
483106,0
485354,0
583962,0
559906,0
399025,0
520286,0
570224,1
495892,0
518922,1
526619,0
421853,0
572618,0
554118,0
507170,1
471682,0
399107,0
446649,1
489268,0
409168,1
581480,0
578763,0
513314,1
545826,0
423980,0
477046,0
407255,0
561434,0
469766,0
512101,0
519748,0
470117,0
402547,1
481006,0
541778,0
550597,0
428648,0
500218,0
572275,0
462791,0
415935,0
527716,1
589456,0
477943,0
519714,1
433041,1
521058,0
505184,0
487531,0
460273,1
580359,0
472773,0
496069,0
405160,0
541749,0
526126,0
477250,0
544344,0
554266,1
423717,0
426844,0
511481,0
493398,0
540278,0
389290,1
461023,0
493638,1
532336,1
459551,0
532540,1
407128,0
457881,0
398984,0
482409,1
588382,0
388274,1
540834,0
438581,0
584460,1
500005,0
564179,1
424372,0
455917,1
534332,0
524633,1
438036,1
501609,0
520214,0
463149,0
534918,0
479775,0
581392,0
548009,1
589648,0
406947,0
407683,1
573466,0
394509,0
411472,0
493785,0
487096,0
585734,0
481977,1
507926,0
501383,0
476857,0
480687,1
486572,1
549292,0
411537,0
442454,0
467600,0
449189,0
391473,1
442442,0
452042,0
509474,0
399405,0
467451,0
542709,0
465628,0
404726,0
530461,0
520939,0
470755,1
477099,0
546907,1
451145,0
565303,1
540646,0
471865,0
461065,0
553992,0
540805,1
556134,1
415490,1
579517,0
464454,0
431782,0
547634,1
497515,0
414566,0
470835,0
425043,1
568872,0
445437,0
488981,0
484242,0
553370,0
466245,0
442843,0
486280,0
484849,1
532890,1
518488,0
526186,0
471183,0
566351,0
478471,0
389802,0
452974,0
577202,1
504137,0
469199,0
561170,0
570033,0
540214,1
492530,0
527735,0
471828,0
564285,1
567786,0
541557,0
518415,0
447765,1
479224,0
424239,0
405236,0
515478,0
527024,0
487876,0
532843,0
544569,1
516067,0
405193,0
551656,0
563355,1
584128,0
459907,1
476486,1
587206,0
502242,0
577917,0
539201,0
510341,1
446622,0
496332,0
583358,0
429581,0
399973,1
444587,0
492766,0
573329,0
395335,0
533340,0
534863,1
585147,0
493844,0
400421,0
576177,0
465412,0
413497,0
511902,1
481435,1
586453,1
484924,1
475561,0
499711,1
556614,0
453149,0
587608,0
514707,0
451725,0
449300,0
471315,0
456444,0
548983,1
555195,0
556803,0
489832,0
585117,0
539922,0
575852,0
586299,0
471225,0
488151,0
524759,0
457868,1
541677,0
426159,0
503029,0
439832,0
587559,1
542482,1
439567,1
463093,0
402247,0
475245,1
394973,1
397527,0
510991,1
585563,0
445569,0
476652,0
460663,0
463792,1
589391,0
515316,0
425336,0
586871,0
411588,0
564807,0
585610,0
484388,0
512633,0
538478,0
546947,0
491218,1
397996,0
536746,0
518473,1
583020,1
506914,1
559713,1
520920,0
411561,0
545485,1
557434,0
490838,0
536604,0
531300,0
523397,0
401873,0
572540,0
394317,0
459353,0
566952,0
511884,1
589233,0
589249,0
533631,0
417944,1
502082,1
499301,1
512935,0
479349,0
444870,0
490957,0
586603,0
588344,0
407955,1
572925,0
427074,0
459197,0
524182,1
495456,0
537151,1
405252,0
416347,0
436300,0
498825,1
483324,0
500769,0
469044,1
529732,0
590192,0
388688,0
406338,0
428793,0
430809,1
514385,0
451516,0
469746,0
447291,0
513545,0
555183,0
553727,0
512665,0
564678,1
524490,0
404788,0
535875,1
471193,0
542514,0
409899,1
587787,0
437272,0
457396,0
546519,0
420065,0
447311,0
430491,0
552730,0
442129,0
518103,0
405770,0
403397,1
588487,0
590027,1
439807,0
397950,0
574467,0
580032,0
461026,0
462527,0
498708,0
461664,0
402954,0
494657,0
483822,0
404215,0
475205,0
478923,0
530107,0
456496,0
552851,1
484890,0
587442,0
533643,0
484857,1
553532,0
440065,0
558418,0
402872,1
575999,1
420200,0
521722,1
499617,1
458469,0
582791,0
420401,1
493558,1
545450,0
472131,0
570195,0
397671,0
491914,0
536983,0
399823,0
483248,0
534438,0
578676,0
566630,0
496804,0
535112,0
388768,0
496792,1
476349,0
400986,0
570716,1
556999,1
546049,0
476210,0
468115,0
541766,1
390718,1
454487,0
484274,0
546254,0
424515,0
413863,0
416757,0
511088,0
517185,1
536949,0
392899,0
471477,0
467087,1
437989,0
491064,0
391256,0
523053,0
393592,1
552427,0
491150,0
586063,0
479005,0
478728,1
439545,0
582243,0
512852,0
561316,0
538283,0
420944,1
475722,0
570814,1
585727,0
501268,0
402125,0
552207,0
453179,0
468991,0
498670,0
432797,1
412515,1
447477,1
388566,0
408186,0
549024,1
469517,0
490115,0
449052,0
441974,0
463230,0
412294,0
499800,0
481847,0
562023,0
504449,0
468613,0
412541,0
459407,1
466371,1
533799,0
530101,0
401237,0
396345,0
477319,1
570594,0
547008,1
457339,1
466721,0
556580,0
520717,0
570703,0
422141,1
582732,0
398189,0
474510,0
394470,0
422351,0
548008,1
510308,1
495424,0
398521,0
561108,0
404870,0
407052,0
550976,1
487559,1
411247,1
402151,0
525436,0
460755,0
498010,0
405125,0
584958,0
392917,0
578557,0
544747,1
529898,0
527685,0
433271,0
511955,0
388379,0
480303,0
573822,0
527227,0
450672,0
529686,1
491999,0
464201,0
501058,1
506915,0
510848,0
400469,0
558680,0
501938,0
521936,0
542366,0
586233,1
556403,0
536823,0
415276,0
479293,1
479719,1
481344,0
448928,0
391133,0
433463,1
493608,0
568352,0
468538,1
389075,0
552156,0
431300,1
403404,1
482176,1
396480,0
574857,0
422565,0
410617,1
444854,1
572477,1
422150,1
455748,0
474071,1
412454,0
463108,1
489726,1
559955,0
459942,0
408418,0
548619,1
513686,0
519751,1
516975,0
474052,0
548753,0
443770,0
528436,0
402558,0
471288,0
532622,0
417922,1
450862,0
389975,1
521639,0
404521,1
462236,1
450289,0
465193,1
554093,0
561243,1
520110,1
583758,0
421187,0
439234,1
556440,0
576908,0
404633,0
503096,0
495449,1
578082,1
485887,0
478171,0
556171,0
539822,0
519390,0
552165,0
568903,0
579021,0
473816,0
409203,0
582841,0
391749,0
548380,0
480144,0
457772,1
522773,0
574339,0
515677,0
451539,0
502823,0
403549,1
525113,0
479560,0
425840,0
464725,0
436589,1
462574,0
537412,0
455836,0
542998,1
495569,0
451153,0
473426,0
431251,0
441906,0
428933,0
472764,0
403361,0
547091,0
411866,0
541386,0
526786,1
582141,0
412526,1
404872,0
427751,0
436044,0
402407,0
415700,0
461735,0
579119,0
489085,0
493284,0
542072,1
553545,0
548171,0
397560,0
431568,0
557012,1
464452,0
550248,0
465217,0
586204,0
437646,1
414455,0
552652,0
558905,1
484574,0
517789,1
579904,0
415070,0
509371,0
412849,0
524998,0
566279,0
389381,0
436280,0
424403,0
459887,1
457558,0
444349,1
430914,0
523293,0
403021,0
450105,0
473505,0
445418,0
525162,0
481539,0
404172,0
514669,0
388300,0
542978,0
555165,0
438718,1
578601,0
548829,0
510553,0
416795,1
479148,0
551502,0
545016,0
505111,1
544773,0
409245,0
388399,1
432095,0
545119,0
560454,1
403660,0
528139,0
568163,0
389437,0
490179,1
510071,0
542688,0
582496,0
515493,0
518635,0
517432,1
396973,0
469147,0
396248,0
494299,0
535796,0
508881,1
563888,1
481353,0
444592,0
415824,1
456822,1
440242,1
551716,0
427404,0
440976,0
396956,1
455297,0
440749,0
403405,0
480531,0
463665,0
448508,1
436841,1
525044,1
497416,0
461579,0
436362,0
532251,1
582280,0
514341,0
471498,1
427943,0
429434,0
492980,0
496938,0
459069,0
510217,1
431280,0
424152,1
534300,0
464691,1
405689,0
514613,0
411267,0
456100,0
403906,0
404149,0
487642,0
522319,0
532674,0
547068,0
516717,0
562698,1
391816,0
507608,0
389358,0
470485,0
474959,0
410351,0
544067,1
390543,1
552441,0
412726,1
480555,0
505702,0
473876,0
565644,0
539519,1
397248,1
472710,0
443256,0
410012,1
451139,1
452548,1
518471,1
485527,0
576651,1
552193,0
511986,1
431880,0
479733,0
572921,1
461602,0
462248,1
535301,0
408885,0
447264,0
477863,0
554070,0
505837,0
561549,1
431785,0
551923,0
551106,0
563837,1
465019,0
582386,0
465060,0
493128,0
400879,0
567882,0
514728,0
489994,0
552406,1
434026,1
477128,0
472845,0
586734,0
537273,0
570334,0
514264,1
511658,0
445545,0
394292,1
584051,1
543651,0
488688,0
467468,0
542353,0
580630,0
481751,0
395737,1
391984,0
585831,0
535719,0
458668,0
518201,0
427305,0
510085,0
392055,0
405040,1
391742,1
476252,1
542871,0
406014,1
564730,0
427462,0
553296,0
440641,0
427644,0
429906,1
576672,0
489664,0
429384,0
408708,0
411062,0
396707,0
524086,0
451965,0
408115,1
509871,0
527832,0
535385,0
501441,1
575346,0
412950,0
456357,0
519050,0
476907,0
468354,0
433571,0
482087,0
578864,0
540859,0
548941,0
488310,1
428615,0
492977,0
467091,0
406474,0
574066,0
587500,0
399301,0
547206,0
481431,1
494616,0
460217,0
567291,1
539063,1
559428,0
453424,0
462937,0
467928,1
491921,0
445988,0
398381,0
468537,1
525105,0
